0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
-462.257379451,-18574.425348678,193.7476291676,-132.3046449994,-297.0682060987,-18031.2315086054,1473.1980696082,11396.8782046231,-185.938941272,-105.7290508266,-1446.4624576264,-66.3796577097,1441.0545927536,-10909.9686188469,377.4243516279,12655.0737822609,-248.3005404669,21.9322681139,11410.1386456379,10946.1078295218,-138.5756613767,71594.1935460231,-1032.2480885068,-42.1487588347,160.424510504,1144.6648555707,248.6192738745,971.9539860743,-421.5897409133,-76810.8945933789,606.5036968646,9084.4903468777,142.0161480949,9723.9433422595,-5911.5767946958,-17752.34720849,13091.8918878738,2302.6945170352,-246.4635964177,-1020.6244267984,155.1573580752,11334.655922617,12733.4799948696,-1705.5728614455,-1097.7405623864,10465.5274512252,65.0440332916,-39.4602065994,71780.5940646366,202.975293828,-1460.6664033069,-498.8768013951,163.8347173765,10830.6236650521,444.4448122515,-75568.8403680901,109.1186016149,-76.06623884,47.9273611878,10914.5131473829,-11835.5518909249,-24005.9981664885,-720.7308005727,5774.1538516016,-8630.6688107441,-9649.5321189406,142.1376639934,584.6180801411,8764.2464987585,-734.0129356638,-8770.1281555914,-341.7863255343,3299.7457745324,-10635.3899891802,-11640.9351663038,278.2201277055,73349.6877026794,121571.633027205,-10077.7974397958,13.1252054925,-1321.1196588302,76.9908021211,255.3928992136,408.5146397344,311.9601306122,-491.9635836147,9517.6276625941,423.4211132746,-9566.6751586734,-810.9614975565,-192.0048695067,59.5502480518,-6265.787499332,-1823.1478482459,-10429.1417964512,-454.8247409312,145.9081341599,204.3334025707,-11461.2815408907,-85.885231634,-10201.7903180613,1705.42105149,292.2445833192,273.4073904947,1396.0479321681,143.7548805377,1974.326772717,-11179.6062328373,2792.654259467,-5709.7687004277,8.4083034901,552.0190573149,511.0517948915,-31.330931844,-10453.2920845678,329.1629446515,-344.6175539525,89.1223692056,174.5372983075,-210.3522267712,338.8486999567,310.0511764676,174.539161151,121258.480891746,-9377.7001406763,106.8891566552,-180924.812874289,2937.342787441,1764.4503255269,20.3269158546,-10127.6195599644,181116.948282622,9398.2897749109,10806.4779286412,-12464.2581287284,-136.0065526905,232.9408209641,-23982.6935911154,24.9527554551,-1687.4172321977,478.9766887885,269.462967827,161.8844255216,-309.7726207262,217.9567927367,637.7924460715,8749.7126576349,-7723.3881695034,-11549.8069526911,-58.4653109647,9470.256843166,10395.0201086525,-68.6888101829,2976.2394512191,-105.4068468864,-563.5181625703,9732.6579605688,422.6652305603,-271.3830218123,52990.255890872
-116.7912863091,-4199.3176766201,71.7282881514,13.1180439248,55.8611836208,-4291.5374189673,207.0902909338,2359.6875432238,36.115467784,-13.4560628141,-415.1326498306,-129.3255239225,398.2840884547,-2095.9605761188,30.978477914,2788.7499864874,71.7410011981,-6.5747438649,2301.064130011,2352.8795752112,-15.9483997187,16749.9238160986,33.1898758789,-184.3841939956,-71.0035042178,170.9600366307,-11.8432001984,70.8560114885,133.8751886507,-18047.2179981923,-106.7233586964,2327.7492819003,73.4379419841,2224.0471795993,-1273.6729648649,-4240.4166169548,2302.6945170352,661.0738517573,45.0431197326,-186.9511598952,-32.7325936987,2266.754222221,2881.9880483888,-402.0216905398,-306.206370127,2296.6510924619,131.0194374548,-37.3604232769,16714.3612411262,-9.0684920328,-201.9976903601,85.893662118,-23.6467528208,2369.295122062,75.7843886271,-17982.9531262161,31.5509728616,37.4802673222,142.2459003742,2324.2803174427,-2371.6690070484,-5564.713389749,111.3852426587,1444.1168308859,-2128.5776422134,-2371.8246448046,-36.9255045083,61.2788399763,2250.3888544811,56.6074902117,-2099.5620714554,59.5691809035,751.0701688654,-2297.5430881663,-2326.6731483226,-109.3956707285,17083.5942493934,28485.932384517,-2299.8578421172,-5.8746362328,-163.3816395956,114.3578713287,162.8723543212,86.602103596,10.3468153774,-91.5944205714,2365.9922953565,63.2279796083,-2512.3414961389,-139.0790122791,-29.9214882848,1.5075149442,-1514.0677327182,-599.2874916766,-2460.4980576263,67.812924898,-79.9048094088,225.8049671347,-2309.112780233,-35.9737325008,-2309.1421900676,-93.6359823688,40.4613481233,88.5342239877,224.9353532804,33.8382031136,414.1448797399,-2301.7865697569,784.7788222218,-1374.320690043,47.1266556361,67.4853836091,-20.2634322319,-14.3046973183,-2432.1366880578,216.5657781733,-82.4516523935,-13.8988994447,-75.4923373696,61.5587981812,119.7336990807,-194.8094177653,44.3499413654,28617.3605772742,-2492.6335743761,-284.0531242816,-42309.1065129708,667.7189360257,476.7263390521,-92.3461830436,-2362.5317977175,42309.1557110992,2444.2149317778,2405.0761309472,-2219.1604325548,-8.3219403793,97.6950903591,-5629.7623621711,-41.99909179,-444.9064631518,95.6187681419,44.4572304823,-247.1455325441,-9.5278558732,-78.4592688659,110.6946369876,2380.581147685,-2161.6162199758,-2342.9685595982,19.0098751401,2421.8429243461,2429.7647137004,33.4789722115,712.9683694607,-47.6571444857,87.4542061012,2348.7142259124,47.8015590557,-172.1023758976,12335.9601726815
7.5723892417,-248.9680328452,-164.3327075731,-135.536046468,17.2321638758,-128.4877989546,-124.3134657824,25.1269567183,206.866775588,-126.3579398825,-140.2539897154,-9.01904343,162.1144579692,187.8637497321,-222.8544572267,136.0017049301,7.7201889923,145.5189797071,28.0806130798,98.9751264403,5.6510306911,507.0749084475,-126.8634232413,-174.2234899576,-33.5881483323,-76.1400037356,-165.3664207042,-474.6931579962,27.7380474704,-302.7609662183,24.1689229418,-74.7541819661,-107.7548556557,-232.0967054484,180.1169593404,-75.9824442027,-246.4635964177,45.0431197326,310.0901029901,108.5244301713,-218.9878568984,3.3363890449,145.5403065892,-50.9129168075,165.6128846408,-283.6566551178,-21.8887399205,123.3384605796,405.7211131393,-138.1251401892,6.0559013816,-132.4320728669,-93.049237775,203.0340603178,6.5634165789,-531.5752100673,135.9355631699,-29.4268080846,-189.1227513072,33.3979111022,98.3673503187,-125.1105155806,-108.8810242898,-36.8995420031,-123.8197125303,14.9722628143,177.7275575756,-130.042353065,267.1286923697,185.1329156946,-138.0726007784,-222.6927497335,-27.3918185849,230.5104389141,259.8370559614,8.3361319151,417.1408699722,695.5379983406,0.4828728292,-110.0766996789,189.7083060258,-77.9694571136,32.1982525773,8.0691968288,51.2004265564,13.8654702396,140.8194834946,30.8315284149,-233.5864526422,269.1767584331,21.3944596547,70.0729738736,40.0590895749,24.8195122209,138.1000693718,378.679233419,22.8842431784,-245.1204244465,189.1348494945,-1.4362150019,-102.7381795056,-301.5021997429,161.4164102602,-100.1321963049,16.2302838353,-208.030880295,-103.1667794101,324.6774235816,95.6453056988,-49.7920814952,50.7720407,2.5608743065,366.3288205898,172.0122444909,-53.728553997,-178.1048853158,-16.1865377104,-60.3807727849,-298.2238619384,221.4865788564,26.6166757624,196.4019635001,-120.3214483922,693.6027986946,44.8231354723,-55.586414272,-1287.0074288963,-2.9441144157,40.322532124,172.7139331404,45.6487052609,1244.8719497428,272.2289529674,323.0161816374,204.3847616651,-20.1636581678,39.8207856932,-130.4976632359,65.8121827761,-124.8317538855,-13.8359401702,-40.1490743529,-78.80902672,144.9101760619,-182.8381853958,-227.1400538542,78.9741729609,-236.7484136113,-15.9994538327,201.9611734857,341.881386927,201.7739309288,-84.2747034721,38.2869925521,-135.9198170574,466.0436620901,128.6070444789,-200.368808143,259.0967290324,344.2982121637
48.2679504718,1730.0901570054,-144.6558015551,-61.8041895919,-178.0034998528,1572.9436321763,-341.5546741488,-1463.086424345,240.7316535844,-138.7947601177,-161.4826473054,145.8614250354,305.0397309844,987.4631056895,-215.6431557651,-1284.2646169705,19.547867572,429.4622117739,-675.7482651987,-796.7481884301,-23.4335781764,-6399.9422002531,-76.1606827035,-473.3501434877,69.3149418036,128.968830038,-279.6833157558,-45.5656881722,-350.2248947376,6547.2678817337,367.1956084152,-1221.9596523176,35.1841596169,-764.576465787,932.4955304986,1651.1102219232,-1020.6244267984,-186.9511598952,108.5244301713,730.6267394481,-16.970287616,-1502.9019320459,-1074.2015016508,208.1985733131,18.8498347391,-1284.1401280548,62.9429560344,192.9726625941,-6684.2936297785,-14.5439300614,-157.2548617592,-224.9583183497,-13.4915968389,-844.3839175895,-57.8276026916,7048.0027089884,26.2732171873,-157.7395432695,234.3495674915,-1224.1744814247,1463.1746544835,2327.7232149603,-349.2663173596,-636.6604770295,555.8895518384,1395.1468634116,256.1229187225,-305.7994338008,-1132.9501609272,707.2778628341,751.3227125058,-546.1066439585,-351.4280261777,1346.1032972276,779.7663467595,-192.5722480522,-6692.0755421036,-11694.3220949459,1328.1127840684,-177.8641593279,48.8390222128,242.7206994803,-63.5575344837,-55.837711678,32.5833993994,66.1495161061,-1435.745855072,-59.7607872312,1138.2504371531,138.2548643923,-10.044682977,46.9527730486,331.1911342588,-102.6323768721,1201.1332122903,319.690940678,-61.7235289148,131.1949218309,967.5396080889,-27.556254351,1018.4904747749,-640.3832977897,103.1999958592,-48.4003620342,-128.1571118599,-61.4494303435,-281.8248461093,956.6107050167,-514.2732363284,677.8363813843,64.7179757784,429.9428506421,517.1985925634,-0.1839348162,922.523108894,340.9925669073,102.8430687093,-127.4180131801,-303.45021808,37.860607909,-8.2497664438,92.0369334967,-289.4039894851,-11269.9226200839,995.3378377931,-455.2707850861,16383.1116805737,-319.2647995675,-257.8477447783,-407.2662216286,1284.4634751168,-16481.1809489802,-769.2360066039,-581.2456774316,1479.1163817647,39.2843340319,-66.262467076,2206.308149049,200.7005415052,205.3875968742,-46.8104767737,-85.090943316,-260.3508923502,209.6387113807,-378.6631306204,-493.9018278646,-997.0988520387,545.7010408281,1406.6971357992,34.8699167908,-906.4655435965,-754.1575948494,-104.4277964318,-408.4043338578,-104.9060744085,695.9484460187,-495.8721190852,1.5758336446,79.1201677695,-4804.3154175951
-20.7917276468,384.6065262784,77.9265748692,90.3684944041,-14.4785705304,207.6018866781,45.2984046537,-280.2110239453,-206.9701035942,54.3616025054,17.7569303573,78.4461797817,-112.9733267856,-83.3711573395,190.1026857025,-178.9528170151,-67.4809213023,-80.3704394539,67.2587006552,-119.9054136537,-5.9323038518,-691.8313183652,20.3543331091,220.9884264082,95.2741275207,-56.6295804395,145.5081822783,465.826819265,-99.4294398364,627.5292945215,87.1925540313,-63.7181277047,126.4806673989,-42.5527442356,-83.9387583509,174.0585514824,155.1573580752,-32.7325936987,-218.9878568984,-16.970287616,281.1895825895,83.2573227653,-119.3084535611,37.1986766688,-276.2442543097,276.727901978,8.0775518142,-104.8786908248,-664.7338684582,168.0172196662,15.3587735029,4.0814438261,42.4733222549,-191.6004082215,17.1336517421,894.3097908533,-41.1530859063,6.2502312288,149.2868714014,4.4950163516,-54.7539864717,210.8292708571,-86.0471860494,-23.7409295525,368.1067508594,125.2344485944,-115.4641992552,4.73818261,-178.1340046705,-17.2253085998,228.5301350527,122.5068841582,-110.3758558477,-274.0757224225,-128.0480017277,215.130345761,-669.3506370569,-1019.8666770039,-54.7402465041,103.6390277919,-261.9621461762,124.0773447412,-47.8719782841,3.1403198389,53.2383540988,-15.5936201432,-65.0028533292,-39.944563588,264.9947177542,-336.9019331509,-8.1511951378,-97.1402233031,-1.7950980565,-22.4730571625,-125.6143051363,-210.1178245044,46.7572330725,233.03293479,-163.3037447341,3.8229834017,95.9692730251,142.5511036726,-149.9456301357,42.2515698806,18.5301703423,256.0364883379,52.9472385546,-318.3153614719,-215.1041903557,221.041984301,-42.1657553792,67.9155572673,-366.0564277835,-122.7590147854,83.4823483174,242.0600607747,14.3690510703,38.3068030163,211.478447093,-50.0137316114,-30.5094453045,-330.7578993598,65.263465368,-914.858028435,0.7027144376,-44.0083093162,1791.6739890959,-70.9198704584,-68.5645977852,-23.4523319079,-107.9176876386,-1751.5030106827,-55.5890624157,-336.2133888124,13.6382336706,45.3933572544,-49.6206733225,163.6530314979,-88.3329292356,127.0998318206,20.5614094244,18.4828941996,71.0507467017,-70.7764051262,41.8792962953,128.5298697121,-172.5760232656,411.6751515799,-39.0056324572,-230.4346023524,-322.860794751,-146.6436313146,28.7683430603,-68.0258386467,156.8907332399,-254.0173383389,-182.2499239386,114.0919973115,-216.7637963172,-537.5473314232
-439.294089806,-18887.2125810894,4.3007826202,-213.6623231019,-186.1732256817,-17828.7290931261,1347.5670240191,11133.0880998155,-463.4794787962,54.7556812497,-1682.96837542,-34.1748006937,1196.8326328954,-10589.4998190714,226.8385093264,12936.9549501845,-310.9688299815,-212.5233512249,10050.0023342733,10355.0344519826,-26.3020590009,71578.2374048767,-15.2589666235,650.4341354766,122.6061192777,213.7602447845,53.4335541834,-69.1700306761,-94.2136007024,-75792.8359952674,263.1871006027,10176.6717207652,45.7558629812,9077.7590881688,-6147.426633047,-17787.3066311952,11334.655922617,2266.754222221,3.3363890449,-1502.9019320459,83.2573227653,12614.4317682423,12573.3631364826,-1950.2415725853,-825.1798460633,10931.1732207625,-135.7004771348,-276.5660870941,71816.1328083368,7.0713729482,-120.4279720601,182.359149932,26.3908247156,10253.5217125399,491.1565540353,-76202.7126030523,157.0428410344,-193.126251066,-606.6183621226,11532.9352773646,-11924.950975806,-24015.4370151647,-587.2681948539,5979.0211206417,-8306.3809881758,-10170.1460612548,60.4047266587,806.9597581353,10103.614739086,-479.4027203394,-9267.4453079825,486.8221006931,3240.4928277725,-11099.9070477272,-10423.0921315573,1190.9011918485,73109.0843477794,122919.363261415,-11462.2663633836,217.7183391656,-178.7413417764,-1013.0498756316,105.7677454034,345.5967283294,127.1127398057,-401.3420149286,10638.1835938734,434.3416694813,-10097.5038780036,-187.2660060027,-176.7352024773,284.5681570681,-5779.8079676828,-1326.0678866689,-11125.9013301991,-495.3549882552,213.0746651805,-270.084741821,-11384.1774191756,-68.5371149758,-10893.2156669597,748.461664921,198.5686882249,67.0770019771,1278.1196225245,145.3341022342,2006.3193714816,-10712.815906539,2917.4467611403,-5696.0064921468,226.9979858694,868.1774922293,-650.2013550115,12.0559776705,-10500.7216786367,25.8858386407,-430.1571314932,50.8524715992,16.5898948533,-79.567045626,290.4980265101,187.3105364928,-111.1436715819,121351.134984841,-9748.1902189143,344.9661966501,-180991.580421868,2857.0565757548,1929.0737401555,1299.3832778631,-11302.7940597476,180796.604225793,9541.5735301185,10311.1865277334,-11369.920079888,-186.4337744829,346.6276108906,-23962.670401491,-92.0112198438,-1942.7521816079,410.7784639359,263.6962726134,700.6614020613,-249.6156017002,71.3370974554,1174.6458757365,10021.9469719375,-8026.6774905748,-12832.9817369447,-98.2122096834,10336.1020142879,9832.2932679411,-184.8455453184,3106.0662525327,163.2067109955,-125.3706392404,9460.906380174,116.6430746575,-631.0337353532,52902.5535137787
-473.6581750363,-23542.261181787,-12.7650301894,-189.1555519444,-201.9503970007,-22434.5908739504,1425.2320201706,12410.003780129,196.9248046525,-2.5879282205,-1911.8230299064,228.8795169427,1855.766291009,-12650.6982028032,186.5338764304,15756.5426842397,-296.4445534354,-72.1614489873,12961.515930623,12985.6382453873,-123.0600578662,89929.2421259835,-642.3898166425,162.070118429,33.1515389371,8.8403430393,-111.2833524876,305.0735349691,-520.605418262,-96030.4832765464,488.0678002366,12296.0597233535,105.627005983,12404.0906882045,-7318.8647922749,-22333.5911597902,12733.4799948696,2881.9880483888,145.5403065892,-1074.2015016508,-119.3084535611,12573.3631364826,16037.4248818565,-2425.9239133938,-1031.3756728585,12392.4823049922,-220.8109280822,-69.0609570374,89813.1129466397,-113.6746893286,195.7245921053,-452.3337187824,-301.239260853,12962.2590796307,540.3557909241,-95394.1226723433,251.7585022771,20.1577985216,-345.5944942127,12867.0468247572,-12375.5359422915,-30045.2308183732,-232.5095697914,7339.0947951096,-12398.7542642969,-12240.3923960512,-104.6412490686,313.5923449929,12575.3685915043,112.5048970302,-12562.0299300371,-239.142025533,3493.2446050332,-12452.7934374556,-12581.262511918,174.188910137,91627.87462561,152398.755744211,-12652.790974377,-192.1577892567,-232.4436530991,81.6926971192,-2.8771755794,521.1833217411,577.3294980168,-519.6277385945,12291.2147753152,489.5612642582,-12528.5793256745,-326.7805234207,-178.6814866257,212.4198838626,-7514.1661923822,-2354.1007085259,-12578.7185442888,491.2975101278,152.4372270698,-263.8301946844,-12671.8915642363,-168.5506332195,-12381.8776848184,-93.3113225573,202.4959892681,-42.7504595545,1598.8749883851,89.3931127844,2295.9938268229,-12616.0163534563,3527.4629065507,-7127.5508414103,166.382757868,73.86590811,-91.5036429514,267.1696082497,-13109.7996243602,-352.2884561945,-474.2835795461,-43.9453689109,-120.1021208343,388.6991075598,448.654283121,-256.1264100411,113.016654874,152908.150251217,-12644.5122019962,142.30673779,-226777.849819452,3734.3299974277,2229.8631804119,4.0989800519,-12452.6084293272,226811.103046907,12829.8996549525,12604.4463363898,-12595.6470445767,-96.9462222556,328.4229695256,-30144.7014497155,-9.9340127307,-2378.4639200708,501.5833512254,390.8831134688,119.9655092297,18.2426416495,38.8981688708,998.1805155506,12063.7879007521,-12441.4488342089,-12445.7060872846,85.7499056469,12488.5519552633,12529.6971739443,8.4757967911,3722.5701892036,-229.8820073524,-79.5683177911,12848.804753889,-1.9987093922,198.0752665021,66288.2715606401
48.9020113455,3628.4317201785,12.4024869846,46.0373165547,42.8027759691,3374.458651091,-241.5157621227,-1796.9048932735,4.1278188227,-40.8609537146,233.4418150215,-138.0134579736,-212.6379528351,1929.030018041,-39.0533127694,-2455.1910428146,113.3300370703,55.6749545692,-1774.1591955536,-1849.3496004185,9.6062568295,-13620.3904299706,-18.2547095518,-164.824514487,7.5921837651,254.1128886541,53.6711857262,60.1130341133,-89.3407809162,14443.3473929741,61.7077640342,-1849.3472324697,4.8288319739,-1868.8168200141,1175.4005323899,3384.6086467478,-1705.5728614455,-402.0216905398,-50.9129168075,208.1985733131,37.1986766688,-1950.2415725853,-2425.9239133938,439.016908639,120.6310844118,-1857.4849941806,101.6828027746,23.7930054537,-13642.9168264933,63.3462843393,-282.1648965293,24.432193821,83.6952350555,-1805.2386468689,-82.2634183537,14491.0664078583,-48.526328381,-13.2614908431,121.1054088175,-1886.8476925113,1853.3288995759,4572.1016114238,-53.0617780637,-1124.0377414256,2004.5830188085,1959.5273273473,67.0944711519,-55.299919392,-2074.7992772084,-106.0339925621,2055.2803788444,-10.9113925471,-474.123477451,1858.7637820331,1684.2570989465,-36.8960759828,-13854.5268982701,-23244.257379411,1935.9413696662,-11.026121461,-172.7589430068,145.3326350385,86.3102424783,-65.0897693842,-72.0840634752,56.9739191388,-1989.6078672842,-80.9229620439,1915.2754343667,-70.0337409792,33.5441692122,-82.1224494701,1020.5309005889,301.4895814331,1840.9066927668,-95.1372393247,-34.5322737183,150.9437609365,1862.44254659,31.5937495526,1853.10960834,73.0351749282,15.0471380201,32.9807664299,-228.8959618584,-26.2236311205,-348.7036085136,1811.9249091383,-539.562829024,1083.5153974411,-46.6636951665,53.860466038,131.9734381846,-75.1515224497,2006.8697381696,239.033973312,73.6262881677,7.4072453556,46.2871473524,-157.152689586,-54.930718044,69.7791703857,-21.8813455304,-23266.3079389365,1829.0339759586,-189.221228399,34401.3639758135,-579.6426834194,-332.6166892226,-72.7672510284,1864.881599183,-34371.7532795867,-1969.9369670034,-1884.5139391401,1804.8603660542,17.5188300599,-44.5650752458,4563.6666128189,-24.74144186,379.8253093367,-54.7016158817,-79.6581004787,-180.0928203314,-28.7202318255,-82.8927556866,-229.2005533854,-1996.8924252255,2047.0897004873,1911.6068721795,-40.7467040912,-1946.1319841167,-1865.7279908001,-32.8087166061,-572.3758800027,30.6122241145,64.8439387853,-1855.5420584856,39.7223774838,-95.8451917686,-10069.8012469774
73.4850849509,884.8934876418,-115.1048156135,-55.8712971957,-55.2198969958,1441.4502449942,-104.4128361839,-515.7541434909,148.1525752464,0.4535658125,158.0065756126,11.5487798849,-108.0243942336,634.8044107228,-294.4021915144,-736.4408785067,114.9690426777,57.6871216079,-988.9978786321,-820.3904214742,46.2615170109,-5480.776571162,170.2175710881,-170.8269117731,-89.2011142015,40.6409655501,-167.3709398799,-745.4075512424,-99.3046437767,6243.6159830846,2.4061623507,-484.3087570866,-252.9659045511,-687.8035946518,413.0389701644,1333.5741547118,-1097.7405623864,-306.206370127,165.6128846408,18.8498347391,-276.2442543097,-825.1798460633,-1031.3756728585,120.6310844118,694.8115825861,-924.6879549629,-198.5440227711,160.3233184654,-5407.428398467,-178.2661563245,295.7530376459,195.324035595,90.3797936744,-721.3912215752,-46.7697744526,5471.1096379836,-62.3787704398,-59.3257883627,-253.3648016857,-1025.152890914,948.7969780527,1789.3768284328,127.8104053701,-371.4189897153,122.5310507735,829.8844505281,182.3404669844,213.5694567623,-361.2103896093,-109.3621142494,265.2937455004,-88.3625435092,-55.8219982854,934.892350279,1093.1373542845,21.2779351563,-5653.16776642,-9365.1660408813,619.8914549985,-108.2373058496,589.6197605607,-148.5921004485,-63.7904551163,-50.0027894964,-354.1821335676,76.4054697564,-630.9579949626,37.8154098678,906.0332946714,669.511457302,15.8495979574,68.9350461379,579.3012521472,440.9796753075,1300.4036412444,-132.0968501263,-121.0641590995,-565.7820329641,1302.4839351322,12.4624768347,512.1094816015,-177.1756787663,121.2209377153,-118.413873555,-116.1777287411,-280.444525784,-137.1102378453,1232.8940467719,-11.8154840626,99.7219483453,-25.4493255336,-148.986102963,452.9799674788,44.6428420983,794.7390507551,-416.7027513739,-2.9370890685,-11.9503219891,-129.8644516144,-262.8080260715,-12.9064041317,727.1200314829,-137.8122406423,-9947.3184224639,1025.2564079019,206.164757829,13797.1930207094,-73.1581860196,-21.429270455,-14.0404573852,670.7360096065,-13860.4731928248,-1031.3047220423,-615.1999137919,761.0636255945,-58.4472827554,36.829410011,1992.6166730191,-0.514766917,18.0661772357,-71.9486800943,-23.5463325681,-40.3560247208,1.0480956399,20.5723066013,21.9415640435,-591.6051846538,56.5572976884,830.2538517967,218.1491986865,-644.257718147,-813.9717747798,-94.5970724938,-147.5819252243,-59.7447377931,219.8951179099,-776.5932704397,-93.6952341798,509.877468314,-4011.8501932442
-345.5360842872,-18134.575109304,453.7227065914,21.2781567585,-219.0298144394,-17725.9747517875,1279.9027859771,10245.3152429581,-568.0958781534,87.6346846387,-1211.4968016242,46.8812226106,787.810707055,-11584.17784315,280.3058391017,12677.7711504621,-250.9785059413,-626.7418673434,11521.3382796855,11155.0915317508,53.0633166282,71634.7980834898,-571.714295793,1521.635326042,182.2470364209,-49.2346635688,172.619907556,546.0533527633,-400.6600482937,-76431.5546380936,461.4285241329,10899.8699433764,46.8611966721,10632.6212322853,-6464.1347623517,-18231.2988005623,10465.5274512252,2296.6510924619,-283.6566551178,-1284.1401280548,276.727901978,10931.1732207625,12392.4823049922,-1857.4849941806,-924.6879549629,12443.8418275341,84.3335520504,-401.7224911572,72027.078208289,225.9646958453,227.4106918803,299.7118695819,85.4064888415,10787.5708678028,429.1593638249,-76857.7025844619,-162.9085232766,131.6578496933,-309.6845616526,9773.2940414015,-11260.8498966184,-24184.9861252719,193.9105040222,6293.3154466076,-9450.4414592685,-9781.6542176542,-47.2562876489,996.5847303524,10721.482248204,-299.930603219,-9715.1553170848,1220.5198478432,3228.9495076674,-12296.3905503089,-10133.8860867744,1774.3743166914,73001.7004635349,122162.101471112,-12360.5455833356,194.6908505202,-416.2578720259,121.5170790978,128.8012039859,381.5721050194,286.7064814346,-336.1570929589,9304.9766516171,319.354088807,-8760.4140789473,146.0853761425,-155.2502661329,93.181049796,-6156.7959627222,-1366.0788160004,-9524.8251214309,-813.9112435201,1.8439716145,47.915804648,-10376.854417123,-168.7392711363,-11711.5212169902,167.7417831832,162.8624653584,394.7631649753,897.3989081922,89.5682979241,2152.7073647187,-10372.2917364593,2912.1997906841,-6048.1555671783,145.3220119833,447.2661424035,-1341.0183454236,-72.3188412053,-10415.1028252884,689.1826261668,-426.9244707203,73.0538087418,998.5083482852,-430.4070921759,345.2913404565,-65.9322347722,13.4649165588,122082.619985253,-10291.7569736108,112.4521268943,-181193.678055764,2875.2981737797,1954.9333876745,152.9800469995,-11850.0893914374,180998.111036706,10418.8404076933,8722.9121377097,-10609.5401276493,-25.1903549786,355.3709971179,-23983.3609245987,-226.7304173388,-1858.4906515988,360.3274208555,414.4469419635,45.2427150551,-408.1607072833,426.450597274,1407.7086077658,8925.5476640963,-8888.7450808727,-11073.0233347727,-160.7964071558,8454.7881551647,8126.8420134715,122.5564265027,3121.9932271072,344.2936763844,-694.6226545714,9678.6615917828,359.0866287697,44.6556856869,52853.8961475972
-22.6228057421,674.7262049605,226.8732317853,20.1944412541,8.7385931539,31.1658881285,-65.5014220131,111.0090242464,4.089858945,-87.3602327041,-37.5837669172,-300.891156542,-7.7594467217,273.6913799113,32.5340976866,-327.3268250684,87.0295952194,3.2361383065,67.3305358698,90.8508471712,5.2839930179,-759.819286568,21.1283708328,-14.7358629064,-21.2629461093,282.0241994652,15.3152860923,201.8747508201,242.3829821052,347.2366651835,-241.8867995704,-66.117587506,102.726874243,-21.048906493,230.6145090543,43.2320621466,65.0440332916,131.0194374548,-21.8887399205,62.9429560344,8.0775518142,-135.7004771348,-220.8109280822,101.6828027746,-198.5440227711,84.3335520504,352.3909174518,-75.2537741696,-759.3467664419,70.767490585,-544.6246949516,16.9552134273,21.4945733889,51.3122104937,-40.4495359513,693.2453378125,-65.7542253989,-10.2620912757,223.1741872573,40.3262368911,-387.0888744696,325.9912234968,205.9780300716,-28.3247487528,492.0895713563,106.1968590184,27.7106175307,84.0356771903,-397.6555174732,-18.1877449701,636.0149929776,340.4745400774,105.9093627363,27.8702292091,-44.8012364023,-154.8028771565,-739.8402552776,-1429.4018432451,-32.41413343,32.8974393224,-288.7133552449,-116.9012577938,240.9491589873,-27.8606034037,100.1858283347,14.1361973033,-364.3331171377,-45.9849495532,19.920227049,-79.4380193594,-9.6109806363,40.2982702121,-141.4985698616,-204.7948925336,-145.8205840563,-191.5654571493,-95.0399824809,581.3737151734,-280.183235493,-12.8597443346,-54.4665737348,-12.325665501,98.374929597,248.1076723315,-121.7894317223,-96.8372942308,-33.9095855066,-55.7089288793,92.2940538592,51.7896397332,87.1316334931,343.4889791157,-92.4518183786,-124.1738785435,121.548526332,536.2754006686,41.2082790293,-30.8647505673,112.3426213769,54.5369981019,30.5827127332,-105.6902944336,-78.538050801,-1109.7111508941,-158.8861116721,-358.3194199039,1683.6152217128,-118.049811092,1.1254570554,-29.2977835969,-5.4044730835,-1839.3835866211,-82.3910332216,-134.7710628164,-13.1638124582,10.1735144759,26.7524057697,264.6667878477,108.1643481584,32.3187318303,-13.0965281168,-29.8573465756,-271.0665539437,6.2166977546,-100.8320471974,-162.2409302035,-207.4121555684,648.4384637459,-158.0836003997,19.0525823527,-197.3761542814,-341.9569512778,19.3214101961,23.9060652051,6.7059517208,64.497911612,-49.8325334835,127.9420600147,-554.0066823469,-516.465891068
